Out of school % Children (Age 6-14) out of school,Word,% Mothers with: No school- ing,PTR  & CTR % Schools complying with: Pupil-teacher ratio,Boundary wall,Std ll children observed sitting with one or more classes,% of villages with the following characteristics Govt. sec. school,Pvt,% Fathers with: No school- ing,Kitchen shed for cooking mid-day meal,Private school % Children (Age 6-14) enrolled in private schools,Story,Std VII: Learning levels % Children who CAN DO DIVISION,Std V: Learning levels % Children who can do division,Para,% of households with the following characteristics Pukka,Library books being used by the children on day of visit,Letter,PTR  & CTR % Schools complying with: Classroom-teacher ratio,% Fathers with: Above Std X,School facilities % Schools that have: Playground,Std III-V : Learning levels % Children (Std III-V) who CAN DO SUBTRACTION or more,Std VI-VIII : Learning levels % Children (Std VI-VIII) who CAN DO DIVISION,Toilet available and useable,Not in school % Girls (Age 11-14) not enrolled in school,% of villages with the following characteristics Primary Health Centre,% Households with at least one member who knows how to operate a computer,% of villages with the following characteristics Post Office,Number of schools visited,Std V: Learning levels % Children who CAN READ ENGLISH SENTENCES,Total-2,Girls’ toilet available and useable,% Mothers with: Std VI-X,Total-1,% Households which have a mobile phone ,% of villages with the following characteristics Bank,% of villages with the following characteristics Electricity,Nothing-1,% of households with the following characteristics Computer usage,% of villages with the following characteristics Govt. prim school,Division,Std III: Learning levels % Children who can read Std II level text,Tuition % Children (Age 6-14) who attend paid tuition classes,Std III-V : Learning levels % Children (Std III-V) who CAN READ Std I level text or more,Std VII: Learning levels % Children who CAN READ ENGLISH SENTENCES,% of villages with the following characteristics Internet cafe,Number 1to9,% Fathers with: Std I-V,School facilities % Schools that have: Office/store/office cum store,Out of School,% Households which have a pucca house,% of households with the following characteristics Electricity,Other,% Mothers with: Std I-V,% of villages with the following characteristics Pukka Road,Nothing,Std III-V : Learning levels % Children (Std III-V) whoCAN READ Level 1 (Std 1 Text) or more,Std III: Learning levels % Children who can do at least subtraction,% of villages with the following characteristics Govt. middle school,Std V: Learning levels % Children who CAN DO at least SUBTRACTION,Std2 Para,"Std V: Learning levels Of those who can read English sentences, % children who CAN TELL MEANINGS of the sentences",% of villages with the following characteristics Private health clinic,% Households which have other reading material* ,Std VIII: Learning levels % Children who can do division,Not in school % Girls (Age 15-16) not enrolled in school,Computer available for children,% Households which have a television,% of households with the following characteristics Cable TV,Std V-VIII : Everyday calculations % Children answering both questions correctly Calendar,Std I-II : Learning levels % Children (Std I-II) who CAN READ letters or more,% Schools  that have: Teaching-Learning Material observed in Std 2 on day of visit,Out of school % Children (Age: 6-14) out of school,Std lV children observed sitting with one or more classes,Tuition % Children (Std IV- VIII) attending paid tuition classes,% of households with the following characteristics Newspaper,% of households with the following characteristics Toilet,Std V-VIII : Everyday calculations % Children answering both questions correctly Menu,% Fathers with: Std VI-X,% of villages with the following characteristics P.D.S,Number 11to99,Std VI-VIII : Learning levels % Children (Std VI-VIII) who CAN READ ENGLISH sentences,% of villages with the following characteristics Private school,% Households with at least one member who completed Std XII** ,% Schools  that have: Teaching-Learning Material observed in Std 4 on day of visit,Anganwadi or balwadi % Children (Age 3-4) in    anganwadi or pre- school,% of households with the following characteristics Mobile,% Households which have motorized two wheeler,% of households with the following characteristics Kutcha,Total enrollment of 60 or less,Table Names,% of households with the following characteristics Electricity today,Std I-II : Learning levels % Children (Std I-II) who CAN RECOG- NIZE NUM- BERS 1 to 9  or more,% Households which have an electric connection ,"Of households with electric connection, % households with electricity avilable on day of visit",% of households with the following characteristics Semi pukka,Std V: Learning levels % Children who can read Std II level text,% of households with the following characteristics Other reading material,% Mothers with: Above Std X,Govt,Drinking water available,% of households with the following characteristics T.V.,% Households which have a toilet,Library books available,% of villages with the following characteristics Aanganwadi/Pre school,"Std I-II : Learning levels % Children (Std I-II) who CAN READ letters, words or more",Std V-VIII : Everyday calculations % Children answering both questions correctly Estimation,Std I-II : Learning levels % Children (Std I-II) who CAN RECOGNIZE numbers (1-9) or more,Subtraction,Std III-V : Learning levels % Children (Std III-V) who CAN DO SUBTR- ACTION or more,% of villages with the following characteristics Solar energy,Total,Computer available and children observed using them on day of visit,Std V-VIII : Everyday calculations % Children answer- ing both questions correctly Area,Mid-day meal served in school on day of visit,"Std VII: Learning levels Of those who can read English sentences, % children who CAN TELL MEANINGS of the sentences",Std VIII: Learning levels % Children who can read Std II level text,Std1 Para
,0.1344,59.9,8.8,48.1,57.1,,0.0521,38.3,64,5.2,0.4621,,,0.1392,,28.2,0.1485,48.2,12.6,48.3,,,33.6,,,3.8,,967,,1,18.1,18.9,1,48.1,,,0.1158,,,0.426,,,,,,0.1476,13.7,69,0.0442,22.7,,0.0151,18.1,,0.1162,63.8,,,,,,,12,,,6.9,18.3,,63.9,68.5,,3.5,48.3,55.8,,,73.7,35.4,,0.1396,,,,,79.6,,,,0.2,Final_2010.csv,,68.2,38.2,23.5,,,,3.1,0.8885,78.7,,22.1,52.9,,,55.8,,0.1706,63.1,,1,4,54.9,57.2,,,
,0.1466,52.2,39.6,48.8,64.9,,0.1063,29.5,86.1,10.1,0.5041,,,0.1642,,36.5,0.1505,64.2,15.1,45,,,29.6,,,4.4,,425,,1,20,22.9,1,41.2,,,0.0347,,,0.377,,,,,,0.1752,23.6,79,0.0344,10.7,,0.005,22,,0.0354,69.6,,,,,,,9.3,,,4.1,44.1,,47.2,87.6,,1.9,51.1,2.8,,,64,31.8,,0.1904,,,,,88.9,,,,16.1,Final_2010.csv,,87.4,82.4,81.2,,,,3,0.8543,77.6,,24.7,72.9,,,47.5,,0.222,57.1,,1,1.7,28.6,94.6,,,
,0.1569,44.7,62.7,84.4,36.5,,0.122,19.9,88.3,10.7,0.4505,,,0.2069,,48.5,0.1342,84.2,17,75.5,,,64.8,,,16.4,,623,,1,49.9,30.4,1,65.1,,,0.0515,,,0.2731,,,,,,0.1658,17.8,80.2,0.062,34.6,,0.0048,19,,0.0598,63,,,,,,,17.6,,,52.2,53.1,,53.4,81.6,,4,33,13,,,67.6,45.3,,0.2306,,,,,88.4,,,,4.6,Final_2010.csv,,79.6,93.7,90,,,,5.9,0.8112,79.4,,44.9,83.8,,,49.3,,0.2706,46.6,,1,27.9,33,96.2,,,
,0.1294,40.3,40.3,82.7,32.5,,0.4182,17,51,41.8,0.5752,,,0.1314,,31.6,0.121,75.1,26.1,79.7,,,67.9,,,20.6,,528,,1,52.8,32.8,1,82.5,,,0.043,,,0.5179,,,,,,0.1237,10.7,85.8,0.0178,58.4,,0.0086,18,,0.0401,72.4,,,,,,,24.3,,,17.4,74.9,,59.5,88,,1.1,29.7,16.4,,,71.3,46.2,,0.1493,,,,,78.7,,,,6.5,Final_2010.csv,,88.8,90.4,63.4,,,,8.9,0.5555,74.6,,75.3,64.6,,,52.4,,0.1691,69.3,,1,6.9,46.1,93.7,,,
,0.1038,16.6,60.6,37.9,58.3,,0.2509,5,82.5,25.3,0.6474,,,0.1287,,41.3,0.0997,76.7,29.1,75.6,,,56,,,20.7,,261,,1,38.7,46,1,90.4,,,0.0204,,,0.5408,,,,,,0.0911,11.9,75.9,0.008,50.5,,0.0026,20.2,,0.0181,81.6,,,,,,,24.6,,,6.7,87.6,,55.9,92.1,,0.3,52.4,9.9,,,67.4,54,,0.1444,,,,,92.2,,,,48.6,Final_2010.csv,,92.6,99.1,96,,,,17.3,0.7385,83.2,,77.3,80.3,,,49.8,,0.2054,77.5,,1,3.2,36.8,98,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Final_2010.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1595,63.1,11.2,27,66.1,,0.0948,38.3,73.5,8.8,0.4302,,,0.155,,28.4,0.1581,81.2,9.1,37.9,,,26.8,,,4.2,,547,,1,20.9,16.7,1,36.2,,,0.0971,,,0.3794,,,,,,0.1737,17,84.9,0.0507,13.4,,0.0215,18.2,,0.0926,58.9,,,,,,,10.2,,,7,25.5,,56.5,71.5,,3.8,60.7,33.8,,,66.4,35.6,,0.1749,,,,,79.9,,,,7.7,Final_2010.csv,,72.6,56.4,42.8,,,,1.9,0.833,73.8,,15,61.6,,,48.5,,0.1793,53.8,,1,4.1,46.6,92.6,,,
,0.1755,41.6,69.4,59.3,75.6,,0.2121,36.1,92.9,20,0.4319,,,0.189,,64.8,0.1449,82.8,14.1,66,,,38.4,,,12.9,,769,,1,31.8,34.7,1,73.5,,,0.0586,,,0.2426,,,,,,0.1329,15.1,72.1,0.0478,34.8,,0.0042,17.5,,0.059,59.6,,,,,,,3.7,,,29.4,64.5,,46.7,85.6,,3.1,37,8.7,,,57.9,34.7,,0.304,,,,,93.2,,,,17.8,Final_2010.csv,,85.2,94.3,75.7,,,,6.1,0.7359,75.8,,35,92.4,,,39.7,,0.2615,44.5,,1,13.4,26.8,96,,,
,0.0904,1,89.2,81.8,7.1,,0.5409,0.4,98.1,54.2,0.7014,,,0.1326,,62.4,0.0681,80.3,21.3,76.3,,,58.2,,,59.2,,275,,1,43.9,61.2,1,84.9,,,0.0075,,,0.534,,,,,,0.0441,10.1,88.4,0.0018,57.2,,0.0037,5.3,,0.0079,86.9,,,,,,,24.7,,,82.8,87.3,,82,98.2,,0.1,5.4,42.6,,,81.4,68.2,,0.1634,,,,,90.7,,,,19.9,Final_2010.csv,,98.1,96.9,95.1,,,,32.5,0.4536,85.7,,96,83.1,,,78.7,,0.2506,79.2,,1,66.7,67.3,100,,,
,0.1616,53.6,19.4,37.3,66.9,,0.1597,28.4,89.9,,0.488,,,0.1711,,29.1,0.1374,81.4,15.9,61.1,,,50.3,,,4.6,,1219,,1,28.9,19.4,1,62.7,,,0.042,,,0.3993,,,,,,0.1559,19.5,69.5,0.0327,15.2,,0.0055,23.6,,0.0437,,,,,,,,19.7,,,7.5,45.6,,,,,,57.4,,,,,36.2,,0.195,,,,,,,,,10.4,Final_2010.csv,,,77.7,42.3,,,,3.3,0.8021,78.5,,32.4,56.3,,,,,0.2062,,,1,1.7,,94.7,,,
,0.1229,27.9,58.9,57.5,40.3,,0.3318,14.8,78.2,26.4,0.589,,,0.1822,,66.5,0.0895,87.6,23.4,84.7,,,53,,,15.7,,902,,1,43.2,43.4,1,67.5,,,0.0164,,,0.3958,,,,,,0.1311,16.7,34.3,0.0214,38.9,,0.0026,18.7,,0.0189,85.5,,,,,,,22.2,,,33.3,60.6,,61.6,94.8,,1.1,36.3,9.9,,,73.4,45.1,,0.1918,,,,,93.4,,,,16.7,Final_2010.csv,,93.9,88.5,76.8,,,,10,0.6442,69,,48.7,86.1,,,51.1,,0.2624,67.6,,1,19.8,37.3,90.7,,,
,0.1753,19.2,74.3,11.3,37.7,,0.6538,10.7,58.4,66.1,0.4881,,,0.1873,,5.9,0.1303,62.5,35.8,71.8,,,40.2,,,20.3,,125,,1,8.4,49.8,1,77,,,0.0189,,,0.3763,,,,,,0.1005,5.6,67.5,0.0317,9.8,,0.0009,13.4,,0.0186,72.4,,,,,,,31.2,,,8.5,68.7,,61.3,95.4,,1.8,32.1,42.5,,,60.2,48,,0.2367,,,,,62.1,,,,35.3,Final_2010.csv,,95.7,90.4,47.9,,,,17.7,0.3135,5.1,,86,9.2,,,61.8,,0.2679,69.1,,1,2.5,33.8,47.8,,,
,0.1756,39.8,54.3,14.2,64,,0.4684,42,60.6,46.8,0.3788,,,0.1796,,15.6,0.1956,84.2,10.9,45.8,,,24.5,,,9.7,,110,,1,14.8,27.4,1,55.6,,,0.0704,,,0.2712,,,,,,0.1617,17.8,34.6,0.0943,13.4,,0.015,26.7,,0.0743,76.5,,,,,,,45.1,,,2.8,47.6,,57.6,91.3,,7.2,60.4,16.1,,,70.2,29.3,,0.269,,,,,46.7,,,,71,Final_2010.csv,,89,77.2,67.7,,,,6.1,0.4223,23.9,,63.3,22,,,51.1,,0.2238,63.8,,1,0.9,41.7,51.9,,,
,0.1633,17.9,89.1,37.7,28,,0.1279,13.8,96.2,13,0.4875,,,0.2491,,1.7,0.0836,57.6,21.1,39,,,55.6,,,16.1,,174,,1,30.8,47.3,1,67.6,,,0.0165,,,0.4278,,,,,,0.0839,15.9,78.5,0.0493,6.7,,0.0009,21.4,,0.0214,89.2,,,,,,,62.3,,,7.7,53.5,,65.5,95.2,,2.2,25.8,5.6,,,84.1,49.2,,0.1908,,,,,66.4,,,,39.8,Final_2010.csv,,93.7,91.3,78.7,,,,13.4,0.8219,48.5,,63.5,6.4,,,44.7,,0.2761,84.3,,1,5.9,34.4,94,,,
,0.2372,17.5,91.9,42.8,19,,0.3604,12.6,81.7,36.1,0.3751,,,0.2318,,9.2,0.137,78.6,17.8,64.2,,,53.9,,,18.4,,223,,1,30.6,51.4,1,63.9,,,0.0189,,,0.2921,,,,,,0.1095,15.8,83.8,0.0349,11,,0.0004,22.5,,0.0172,69.4,,,,,,,53.6,,,14.8,49.6,,43,97.9,,2.2,17.9,17.9,,,63.6,53.8,,0.2962,,,,,52.8,,,,45.8,Final_2010.csv,,98.1,97.1,82.4,,,,8.7,0.6043,37,,76.3,13.3,,,47.6,,0.285,65.3,,1,3.7,14,31.9,,,
,0.1495,44.3,22.5,40.8,72.8,,0.0626,23.9,74.4,5.4,0.4707,,,0.1717,,46.8,0.1387,74,12.7,44.4,,,44.4,,,7.2,,741,,1,34.7,28.4,1,44,,,0.0694,,,0.3536,,,,,,0.1503,24,74.7,0.0721,21.7,,0.0028,22.9,,0.0801,61.4,,,,,,,19.1,,,7.1,35,,50,76.1,,4.5,62.1,52.5,,,63.2,39.4,,0.1897,,,,,85.2,,,,21.4,Final_2010.csv,,71.9,57,53.7,,,,4.4,0.8626,70.3,,22.7,65.3,,,36.5,,0.2264,52.1,,1,4.4,30.7,88.8,,,
,0.1373,32.8,34.9,82.8,52.2,,0.3792,21,94.7,38,0.5287,,,0.1387,,66,0.1461,76.9,18.8,69.3,,,61.2,,,23.1,,449,,1,49.4,37.6,1,82.8,,,0.0492,,,0.5051,,,,,,0.1216,12.3,78.5,0.026,53.1,,0.0008,18.7,,0.0422,73.8,,,,,,,20.4,,,10.7,87,,64.7,87.7,,1.7,37.5,17.2,,,74.4,47.9,,0.1396,,,,,82.1,,,,17.2,Final_2010.csv,,88.4,96,93.3,,,,10.9,0.5939,83.1,,81.2,96,,,51.2,,0.1915,78.8,,1,5.2,44.5,97.9,,,
,0.1423,68.9,46.4,70.1,66.2,,0.3276,30.1,83.8,33.4,0.4795,,,0.1408,,23.3,0.151,82,15.1,51.7,,,65.4,,,9.4,,896,,1,50.3,12.9,1,77.5,,,0.0865,,,0.378,,,,,,0.1655,17,91.2,0.0796,49,,0.0039,15.7,,0.0839,57.4,,,,,,,19.2,,,15.7,46.3,,49.6,70,,5.8,52.9,8.5,,,64.9,37.8,,0.1816,,,,,61.8,,,,13,Final_2010.csv,,70.8,74.2,61.4,,,,2.5,0.5889,68,,35.7,63.7,,,40.3,,0.191,49.5,,1,5.3,35.8,94.8,,,
,0.1959,31.6,93.4,14.5,9,,0.2084,21.7,95.7,21.9,0.4451,,,0.2486,,26.5,0.0981,61.3,13.4,79.7,,,59.4,,,30.2,,69,,1,37.5,37.3,1,83.3,,,0.0122,,,0.3975,,,,,,0.0835,22.5,92.7,0.0356,28.5,,0.0014,25.3,,0.0127,76.4,,,,,,,23,,,39.1,75.5,,53.6,96.6,,1.9,9.2,26.9,,,71.3,42.4,,0.232,,,,,77.4,,,,23.2,Final_2010.csv,,97.5,98.1,91.2,,,,5.8,0.7546,76.8,,94.7,44.1,,,40.4,,0.2743,72.8,,1,24.6,28.4,98.6,,,
,0.169,28.6,47,60.7,79.3,,0.2485,22,96.7,25.1,0.4284,,,0.2087,,57.8,0.099,75.2,14.2,68.7,,,44.6,,,14.3,,662,,1,35.1,39.7,1,77.7,,,0.095,,,0.2975,,,,,,0.0934,19.5,54.8,0.0235,61.6,,0.0025,22.4,,0.0826,52.5,,,,,,,6.7,,,47,93,,44.9,63,,1,74.4,19.5,,,64.3,44.3,,0.2376,,,,,91.5,,,,24.4,Final_2010.csv,,67.5,96.9,92.1,,,,9.3,0.7256,80.5,,33.2,79.1,,,44.1,,0.2889,43.2,,1,29.4,33.7,99.4,,,
,0.1615,27.8,68.5,19.4,40,,0.0407,20.5,88.2,2.8,0.4177,,,0.2781,,19.8,0.1173,60,13.5,89.5,,,43,,,5.8,,98,,1,30.3,41.6,1,60.8,,,0.0254,,,0.3652,,,,,,0.1216,23.5,89.6,0.0302,2.4,,0.0032,24.6,,0.0213,70,,,,,,,16.7,,,8.5,62.1,,39.8,95.3,,1.8,21.5,77.2,,,46.4,42.5,,0.2009,,,,,95.8,,,,9.4,Final_2010.csv,,95.4,82.8,80.6,,,,6.1,0.9259,40,,88,35.4,,,45.1,,0.2909,65.3,,1,5.3,21.1,74.7,,,
,0.1445,66.7,16.1,44.4,51,,0.4006,30.7,89.3,39.3,0.3846,,,0.139,,22.9,0.1959,81.6,17.9,60.8,,,47.4,,,5.6,,1896,,1,33.9,15.3,1,69.7,,,0.1359,,,0.259,,,,,,0.2221,14,88.6,0.0721,18.5,,0.0166,14,,0.135,52.7,,,,,,,18.2,,,1.4,30.4,,33,67.3,,5.2,45.9,11.4,,,50.2,37.4,,0.204,,,,,44.9,,,,4.6,Final_2010.csv,,66.6,41.5,30.7,,,,3.9,0.5107,82.2,,25.9,48.7,,,37.8,,0.1798,40.2,,1,0.3,31.8,71.3,,,
,0.1238,39.1,13.7,66.8,61.9,,0.2826,11,96.3,29,0.5528,,,0.1261,,20.4,0.1339,87.4,31.1,67,,,53.4,,,15.4,,337,,1,24,29.8,1,76.7,,,0.0635,,,0.4775,,,,,,0.1481,12.4,87.7,0.0275,63.3,,0.0118,20.4,,0.067,71,,,,,,,19.7,,,6.7,71.3,,61.8,80.5,,1.7,56.8,12.9,,,71.8,45.6,,0.1522,,,,,80.2,,,,69,Final_2010.csv,,78.8,90.6,82.4,,,,10.7,0.6781,68.3,,67.9,47.7,,,54.7,,0.1552,62.9,,1,1.5,50.3,95,,,
,0.1404,40.3,26.2,34.5,42.5,,0.0571,29.1,86.3,5.9,0.4861,,,0.1806,,31.8,0.1437,64.8,10,42.1,,,52.1,,,9.4,,408,,1,23.7,32.4,1,54.9,,,0.0491,,,0.3807,,,,,,0.1499,24.7,79,0.077,21.1,,0.0226,23.9,,0.0477,68.5,,,,,,,16.7,,,1.3,39.1,,39.3,86.6,,4.6,33.9,76,,,49.1,36.2,,0.1897,,,,,90.1,,,,10.1,Final_2010.csv,,86.8,60.5,57.9,,,,3.5,0.8434,67.2,,56.1,49.5,,,36.9,,0.232,60.4,,1,0.5,22.9,63.4,,,
,,61.3,64.2,61.2,57.1,,,41,71,,,,,,,77.6,,52.6,14.1,83.9,,,38.6,,,10.2,,258,,,25.4,22.3,,76.4,,,,,,,,,,,,,11.8,75.1,,45.4,,,12.1,,,,,,,,,,4.3,,,9.3,71,,,,,,48.3,,,,,33.1,,,,,,,,,,,17.2,Final_2010.csv,,,96.9,85.4,,,,4.4,,64.8,,53.9,92,,,,,,,,,6.2,,98.4,,,
3.5,0.129,50.4,42.8,54.7,,20.1,0.287,26.2,84.4,28.3,0.45,,,0.134,39,,0.172,73.7,17,61.1,40.7,40.6,56.5,,43.9,13.6,44.5,14591,,1,48.2,27.1,1,66.1,24.8,95.3,0.116,13.7,96,0.265,,23.3,54.1,,14.9,0.192,16.3,73.5,0.054,38.1,76.4,0.012,15.6,76.4,0.096,,,57,,,,31.2,20.5,,,,50.9,50.3,,,,,,,10.6,41,,40.5,70.2,0.245,38.8,41.7,,,,66.6,28.6,31.5,,Final_2012.csv,67.4,,75.4,78.6,29.6,,20,6.9,0.648,73,52.1,40.3,,92.1,67.5,,71.4,0.201,,32.4,1,,,,,,
2.6,0.153,43.1,56.4,49.9,,17.6,0.372,34.9,62.8,36.5,0.506,,,0.132,56.1,74.4,0.141,61.1,15.5,67.7,66.8,58.7,47.7,,50.5,13.9,71.3,649,,1,38.2,32,1,74.8,34,99.5,0.069,14.6,99.1,0.373,,15,66.1,,20,0.099,14.9,61.6,0.045,59.3,97,0.005,18.3,85.2,0.038,,,41.6,,,,56.5,8.1,,,4.3,78.4,72.1,,,89.4,,,,9.4,53.7,,34.7,91.8,0.238,67.9,39.2,,89.2,,78,28.7,13.1,27.2,Final_2012.csv,73.8,,96.8,76.3,30.8,,9,6.6,0.578,66.3,78.1,52.8,20.3,97.9,83.9,,88.9,0.252,,8.4,1,6,,,,,
2.7,0.197,45.3,77.1,40.4,,22.2,0.203,36.7,53.7,21.7,0.455,,,0.17,11.9,3.6,0.133,74.6,17.5,58.5,68.7,68.1,40.3,,33.8,16.2,22.7,139,,1,26.9,32.7,1,33.6,10.9,80,0.045,16.2,80.9,0.411,,21.1,61.6,,10.8,0.075,11.4,80,0.04,11.7,81,0.003,12.6,60.3,0.041,,,50,,,,13.4,34,,,7.3,61.2,46,,,43.6,,,,8.8,69.5,,34.4,46.5,0.215,80.6,31.1,,36.6,,32.8,39.4,58.8,31.2,Final_2012.csv,68.5,,80.2,82.3,29.3,,33.1,9.4,0.754,46,61.2,69.8,13.8,75.4,86.6,,88.6,0.257,,31.1,1,6.5,,,,,
4.4,0.172,37.6,35.2,27.8,,14.1,0.162,25.7,84.1,16,0.365,,,0.154,15.8,21,0.194,64.4,14.2,59.3,33.3,23.7,52.8,,38,9.9,29.8,492,,1,40.4,37.5,1,57.1,8.9,89.1,0.115,9.9,91,0.159,,16.9,46.9,,7.9,0.236,19.5,49.3,0.062,15.8,65.6,0.043,18.3,50.4,0.095,,,35,,,,12.9,14.5,,,2,39.1,33.7,,,78.6,,,,6.6,58.9,,40.6,75.7,0.264,37.9,32.4,,76,,57.1,16.3,60.4,33.7,Final_2012.csv,59.3,,65.6,83.7,23.8,,14.4,6.6,0.732,65.4,39.1,59,18.6,92.1,71,,75.6,0.246,,12.7,1,0.8,,,,,
3.7,0.124,64.9,8.5,47.9,,14.8,0.063,36.6,74.1,6.4,0.391,,,0.119,27.6,45.3,0.191,56.7,14,43.1,43.4,56,51.2,,33.6,5.4,40.5,1057,,1,42,17.9,1,61.2,20.7,83.2,0.174,5.4,97.8,0.303,,50.2,47.8,,12.1,0.202,14,69,0.051,27.6,39.9,0.017,13.1,68.8,0.143,,,75.1,,,,30.8,19.9,,,4.8,13.8,9.8,,,69.4,,,,5.1,20.2,,35.3,65,0.181,35.8,31.3,,67,,61.2,13.5,42.3,0.4,Final_2012.csv,28.6,,39.9,55.2,30.2,,19.9,4,0.869,85.4,13.8,20.1,29.3,88.3,55.9,,61.7,0.171,,75.6,1,1.4,,,,,
2.6,0.112,51.6,48.3,50.5,,14.1,0.131,24.3,89,13.5,0.475,,,0.13,14.1,32.9,0.201,70.2,15.1,49.2,26.8,24.7,51.4,,41.2,6.1,29,430,,1,41.6,23.6,1,40.4,16.7,96.9,0.082,6.1,98.6,0.174,,2.8,53.6,,14.6,0.252,24.5,80.9,0.051,14.1,87.4,0.001,21.3,78,0.071,,,35.7,,,,26.8,16.7,,,2.8,51.6,42.7,,,89.7,,,,6.8,24.2,,36.1,71.9,0.297,22.5,28.7,,83.4,,40.4,24.6,66.7,29.3,Final_2012.csv,86.7,,87.4,93.4,19.2,,16.7,3.5,0.817,79.2,51.6,24.2,55.4,99.1,73,,75.3,0.206,,12,1,0,,,,,
3.1,0.14,43.5,55.3,87.4,,23.3,0.134,18.7,88.7,11.8,0.478,,,0.17,35.3,41.4,0.139,74.7,17.6,79.7,32.6,30,70,,48,25.1,65.1,692,,1,65.8,31.8,1,62.1,30.7,99.3,0.073,25.1,99.5,0.204,,12.6,59,,15.2,0.206,17.7,79,0.054,35.3,94.1,0.003,18.3,86.3,0.081,,,89.5,,,,41.2,21.4,,,47.7,61.2,49.4,,,96.1,,,,14.1,46.9,,46,76.5,0.271,23.5,24.2,,95.9,,62.1,40.4,28.4,5.5,Final_2012.csv,84.5,,94.1,88.6,36.3,,21.4,6.4,0.81,82.3,61.1,46.9,44.3,95.6,73.1,,71.7,0.238,,30.4,1,38.7,,,,,
1.5,0.107,39.5,40.3,88.9,,47.2,0.49,16.6,68.3,49.2,0.553,,,0.122,68.1,38.7,0.142,76.7,27.8,82.3,58.8,56.9,73.5,,58.4,28.9,56.6,513,,1,70.8,34.3,1,85.8,38.4,99.5,0.076,29,98.5,0.396,,13.4,67,,18.6,0.148,10.1,84,0.023,68.3,93.2,0.005,15.8,94.2,0.053,,,72,,,,49.1,25.4,,,14.2,77.9,68.7,,,71.6,,,,15.6,76.7,,45.5,82.3,0.203,58.2,65.5,,67.9,,85.6,47.7,6.1,9.2,Final_2012.csv,72,,93.2,75.3,25.9,,25.4,10.4,0.482,75.7,78,76.6,45.8,97.9,79.6,,84.8,0.2,,28.9,1,5.9,,,,,
1,0.09,19.3,68,49.4,,9.8,0.289,7.2,94.5,28.9,0.625,,,0.131,61.5,43.2,0.118,78.4,30.3,74.3,64.8,64.5,74.2,,43.6,32.1,42.3,239,,1,70.4,44.7,1,85.1,21.7,100,0.035,32.1,83.7,0.446,,7.6,79,,16.3,0.1,11.7,74.8,0.013,61.4,97.9,0,16.3,52.3,0.02,,,22,,,,21.1,33.2,,,2.1,85.8,60.7,,,89.9,,,,15.6,81.3,,50.8,50,0.214,72,26.5,,88.6,,85.1,26.7,17.2,68.5,Final_2012.csv,97.5,,97.9,98.5,21.3,,33.2,19.7,0.698,83.4,85.9,81.1,53.4,87.1,89.6,,94,0.22,,31.4,1,3.4,,,,,
2.3,0.165,60.6,84.2,26.7,,40.2,0.41,29.3,73.8,43.7,0.401,,,0.209,49.2,23.8,0.181,50,19.2,48.2,48.7,31.4,49,,67.8,21.1,35.1,387,,1,30.6,24.5,1,82.6,23.4,95.1,0.045,21.3,99.1,0.213,,15.8,59.6,,14.6,0.13,6.9,79.5,0.036,49,90.3,0.026,7.4,61.1,0.038,,,89,,,,30.9,65.5,,,7.6,59.6,41.7,,,76.2,,,,14.7,49.6,,44.7,75.8,0.335,64.2,65.5,,72.6,,82.6,20.8,26.6,51.4,Final_2012.csv,64.5,,90.4,69.1,24.2,,65.3,7.6,0.528,50.5,59.8,49.4,26.1,95.3,89.5,,91.1,0.284,,43.7,1,3.9,,,,,
4.4,0.144,64.3,15,21.6,,11.2,0.157,34.6,77,15.5,0.381,,,0.129,16.8,45.1,0.215,76.9,10.8,37.5,36.2,46.8,37,,26,5.8,24,438,,1,32,18.8,1,51.3,11.9,88.1,0.131,5.8,96.6,0.274,,31.5,44.8,,5.8,0.221,17,85,0.058,16.7,65.5,0.016,14,62.1,0.116,,,66.2,,,,20.4,17,,,3.5,21.7,17.9,,,76.2,,,,7.3,10.6,,37.6,64.3,0.219,36.6,24.9,,73.5,,51.3,17.5,66.1,12.6,Final_2012.csv,44.4,,65.5,62.2,17.1,,17,2.9,0.768,78.1,21.7,10.6,33.9,88.7,66.1,,68.3,0.17,,33.7,1,0.9,,,,,
1.9,0.162,39.4,66.9,70.2,,29.4,0.227,31,94.1,21.9,0.477,,,0.157,35.9,55.3,0.147,83.2,16.3,73.1,48.6,39.9,59.5,,37.6,15.2,61.1,756,,1,54,38.6,1,65.4,36.4,99,0.057,15.2,98,0.254,,11.6,59.3,,16.5,0.119,15.6,76.2,0.033,35.9,93.7,0.003,15.3,87.9,0.056,,,82.8,,,,32.9,4.7,,,22.8,71,67.6,,,96.4,,,,7.9,38.5,,37,75.8,0.286,40.9,39.2,,89.7,,65.4,35.2,16.1,21.4,Final_2012.csv,70.3,,93.7,74,48,,4.7,6.8,0.738,81.3,71,38.6,38.9,98.3,82.8,,81.9,0.286,,48,1,13.6,,,,,
